Laptop_Brand,Laptop_Name,Processor_Company,Processor,Operating_System,RAM,Storage,Storage_Type,Screen_Size,Rating,Number_of_Reviews,Price
ASUS,Vivobook Go 15 OLED,AMD,Ryzen 3 Quad Core 7320U,Windows 11,8,512,SSD,11.0,4.4,256.0,41990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,TUF Gaming F15,Intel,Core i7 13th Gen 13620H,Windows 11,16,512,SSD,13.0,4.8,1.0,100990.0
ASUS,ROG Strix G16,Intel,Core i7 13th Gen 13650HX,Windows 11,16,1024,SSD,13.0,0.0,0.0,169990.0
ASUS,TUF Gaming F15,Intel,Core i7 13th Gen 13620H,Windows 11,16,512,SSD,13.0,3.3,0.0,109990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
ASUS,Vivobook Go 15 OLED,AMD,Ryzen 3 Quad Core 7320U,Windows 11,8,512,SSD,11.0,4.4,256.0,41990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
ASUS,Vivobook Go 15 OLED,AMD,Ryzen 3 Quad Core 7320U,Windows 11,8,512,SSD,11.0,4.4,256.0,41990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
ASUS,Vivobook Go 15 OLED,AMD,Ryzen 3 Quad Core 7320U,Windows 11,8,512,SSD,11.0,4.4,256.0,41990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,Vivobook 15,Intel,Core i5 12th Gen 1235U,Windows 11,8,512,SSD,12.0,0.0,0.0,47990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,TUF Gaming F15,Intel,Core i7 13th Gen 13620H,Windows 11,16,512,SSD,13.0,4.8,1.0,100990.0
ASUS,ROG Strix G16,Intel,Core i7 13th Gen 13650HX,Windows 11,16,1024,SSD,13.0,0.0,0.0,169990.0
ASUS,TUF Gaming F15,Intel,Core i7 13th Gen 13620H,Windows 11,16,512,SSD,13.0,3.3,0.0,109990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,TUF Gaming F15,Intel,Core i7 13th Gen 13620H,Windows 11,16,512,SSD,13.0,4.8,1.0,100990.0
ASUS,ROG Strix G16,Intel,Core i7 13th Gen 13650HX,Windows 11,16,1024,SSD,13.0,0.0,0.0,169990.0
ASUS,TUF Gaming F15,Intel,Core i7 13th Gen 13620H,Windows 11,16,512,SSD,13.0,3.3,0.0,109990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
ASUS,Vivobook Go 15 OLED,AMD,Ryzen 3 Quad Core 7320U,Windows 11,8,512,SSD,11.0,4.4,256.0,41990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,Vivobook 15,Intel,Core i5 12th Gen 1235U,Windows 11,8,512,SSD,12.0,0.0,0.0,47990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
ASUS,Vivobook Go 15 OLED,AMD,Ryzen 3 Quad Core 7320U,Windows 11,8,512,SSD,11.0,4.4,256.0,41990.0
ASUS,Vivobook 15,Intel,Core i3 12th Gen 1215U,Windows 11,8,512,SSD,12.0,4.2,360.0,35990.0
ASUS,Vivobook 15,Intel,Core i5 12th Gen 1235U,Windows 11,8,512,SSD,12.0,0.0,0.0,47990.0
ASUS,TUF Gaming F17,Intel,Core i5 11th Gen 11400H,Windows 11,16,512,SSD,11.0,4.3,467.0,50990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Nitro V,Intel,Core i5 13th Gen 13420H,Windows 11,16,512,SSD,13.0,4.2,33.0,64990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,89.0,104990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer Predator Helios Neo 16,Intel,Core i9 13th Gen 13900HX,Windows 11,16,1024,SSD,13.0,4.2,8.0,134990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,11.0,124990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Nitro V,Intel,Core i5 13th Gen 13420H,Windows 11,16,512,SSD,13.0,4.2,33.0,64990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,89.0,104990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Nitro V,Intel,Core i5 13th Gen 13420H,Windows 11,16,512,SSD,13.0,4.2,33.0,64990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,89.0,104990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer Predator Helios Neo 16,Intel,Core i9 13th Gen 13900HX,Windows 11,16,1024,SSD,13.0,4.2,8.0,134990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,11.0,124990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Nitro V,Intel,Core i5 13th Gen 13420H,Windows 11,16,512,SSD,13.0,4.2,33.0,64990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,89.0,104990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer Predator Helios Neo 16,Intel,Core i9 13th Gen 13900HX,Windows 11,16,1024,SSD,13.0,4.2,8.0,134990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,11.0,124990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer Predator Helios Neo 16,Intel,Core i9 13th Gen 13900HX,Windows 11,16,1024,SSD,13.0,4.2,8.0,134990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,11.0,124990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer Predator Helios Neo 16,Intel,Core i9 13th Gen 13900HX,Windows 11,16,1024,SSD,13.0,4.2,8.0,134990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,11.0,124990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Nitro V,Intel,Core i5 13th Gen 13420H,Windows 11,16,512,SSD,13.0,4.2,33.0,64990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Predator Neo,Intel,Core i7 13th Gen 13700HX,Windows 11,16,1024,SSD,13.0,4.4,89.0,104990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,Swift Go 14 OLED EVO,Intel,Core i7 13th Gen 13700H,Windows 11,16,1024,SSD,13.0,4.4,21.0,71990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,0.0,0.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,0.0,0.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,0.0,0.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,0.0,0.0,54990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
Acer,One,Intel,Core i3 11th Gen 1115G4,Windows 11,8,512,SSD,11.0,4.2,571.0,26990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.1,214.0,52990.0
Acer,Aspire 3,Intel,Celeron Dual Core N4500,Windows 11,8,512,SSD,11.0,3.8,25.0,20990.0
Acer,Aspire 7,Intel,Core i5 12th Gen 12450H,Windows 11,16,512,SSD,12.0,4.2,154.0,54990.0
Acer,Acer,AMD,Ryzen 3 Quad Core 5300U,Windows 11,16,512,SSD,16.0,4.3,2.0,30990.0
